frame,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility
70,0.4718768000602722,0.028521282598376274,-0.37507516145706177,0.9998653531074524,0.481131911277771,-0.0009070912492461503,-0.357060045003891,0.9996390342712402,0.48693621158599854,-0.0006552887498401105,-0.35718971490859985,0.9996365904808044,0.49225351214408875,0.00028319141711108387,-0.3572408854961395,0.9996089935302734,0.4624098837375641,6.966670480323955e-05,-0.35547226667404175,0.9996060132980347,0.45627525448799133,0.0005936300731264055,-0.3555085062980652,0.9995943307876587,0.4511016011238098,0.001744042499922216,-0.35564127564430237,0.9995785355567932,0.5001206994056702,0.011322781443595886,-0.23196415603160858,0.9993805885314941,0.44656962156295776,0.013474632054567337,-0.22483621537685394,0.999396026134491,0.4840167760848999,0.052543334662914276,-0.3268662989139557,0.9998937249183655,0.462542861700058,0.053994547575712204,-0.32463136315345764,0.9998836517333984,0.5506194233894348,0.1756134182214737,-0.15711598098278046,0.9997081160545349,0.40696367621421814,0.18434031307697296,-0.1433963030576706,0.9994427561759949,0.5509893298149109,0.37213295698165894,-0.11025577038526535,0.9717373251914978,0.40561869740486145,0.39216935634613037,-0.09785175323486328,0.957565426826477,0.5513579845428467,0.5565611720085144,-0.2410740852355957,0.899601399898529,0.4154168963432312,0.5643149018287659,-0.20923210680484772,0.8851611614227295,0.5514834523200989,0.6110939979553223,-0.2870672345161438,0.8285570740699768,0.41261398792266846,0.6203305125236511,-0.2480166107416153,0.8103728890419006,0.5429707765579224,0.6099538803100586,-0.32341766357421875,0.8463152647018433,0.4238569140434265,0.6165094971656799,-0.29275617003440857,0.8295139670372009,0.5405364632606506,0.5945609211921692,-0.2579546868801117,0.8535257577896118,0.4278503954410553,0.6000615954399109,-0.22904936969280243,0.8358210921287537,0.5146116018295288,0.5517706871032715,-0.011799273081123829,0.9985054731369019,0.4415009319782257,0.5532100200653076,0.012018599547445774,0.9977419972419739,0.514053225517273,0.8275538086891174,-0.005563899874687195,0.6177024245262146,0.44625669717788696,0.8072791695594788,0.031687162816524506,0.5478774905204773,0.5072402358055115,1.0445533990859985,0.22688597440719604,0.31533095240592957,0.4543036222457886,0.9986515641212463,0.24286174774169922,0.28557702898979187,0.5029669404029846,1.0750629901885986,0.24029749631881714,0.2493559718132019,0.4637182354927063,1.0602246522903442,0.25693121552467346,0.21551385521888733,0.5119003057479858,1.1350268125534058,0.09905964881181717,0.2683393359184265,0.45136213302612305,1.1260970830917358,0.10731972008943558,0.2597431540489197
71,0.47172099351882935,0.02488478273153305,-0.3914095163345337,0.9998530149459839,0.48062774538993835,-0.003925625700503588,-0.37565499544143677,0.9995867609977722,0.4864479899406433,-0.003562330501154065,-0.3757706880569458,0.999595582485199,0.4919000566005707,-0.002570855664089322,-0.3758299648761749,0.999560534954071,0.4623885750770569,-0.004204218741506338,-0.37323716282844543,0.9995477199554443,0.4564446210861206,-0.004222767427563667,-0.3732796609401703,0.9995407462120056,0.45141714811325073,-0.0036837859079241753,-0.3734053373336792,0.9995149374008179,0.49996867775917053,0.007870829664170742,-0.2510227560997009,0.9993202090263367,0.4475201368331909,0.005761606618762016,-0.24033233523368835,0.9993187189102173,0.48316481709480286,0.04753580689430237,-0.34234267473220825,0.9998826384544373,0.4626704156398773,0.04848208278417587,-0.33906686305999756,0.99986732006073,0.5506047010421753,0.16423097252845764,-0.16671209037303925,0.99972003698349,0.40776437520980835,0.17377743124961853,-0.14670807123184204,0.9994751214981079,0.5509941577911377,0.359028160572052,-0.10459112375974655,0.971702516078949,0.40561166405677795,0.38031232357025146,-0.08746924251317978,0.9569078683853149,0.5510228276252747,0.5428834557533264,-0.2298385053873062,0.9020400047302246,0.4151482880115509,0.5506270527839661,-0.19508744776248932,0.8871167898178101,0.5507892370223999,0.5984430909156799,-0.2734904885292053,0.8343111276626587,0.4125240445137024,0.6067657470703125,-0.23159287869930267,0.8161869645118713,0.542366623878479,0.5978721380233765,-0.31206071376800537,0.8509095311164856,0.42325133085250854,0.6024321913719177,-0.277593195438385,0.8340373039245605,0.5398967862129211,0.5828401446342468,-0.24692101776599884,0.8573102355003357,0.42681458592414856,0.5854764580726624,-0.21513012051582336,0.8392295837402344,0.5147636532783508,0.5408340692520142,-0.011800563894212246,0.9983798861503601,0.44149601459503174,0.5439144968986511,0.011999871581792831,0.997627854347229,0.5129197239875793,0.8253831267356873,-0.023539213463664055,0.6425991654396057,0.4462445378303528,0.8062103986740112,0.015207563526928425,0.5781838297843933,0.5055367350578308,1.049614429473877,0.19843024015426636,0.35782256722450256,0.45593103766441345,1.0047335624694824,0.21665793657302856,0.3230113983154297,0.5015947222709656,1.0805641412734985,0.21076203882694244,0.2755018472671509,0.4640237092971802,1.0631836652755737,0.22935155034065247,0.2375749945640564,0.5098183155059814,1.1398879289627075,0.06569034606218338,0.30300968885421753,0.45157578587532043,1.1308974027633667,0.07538403570652008,0.29063108563423157
72,0.4717254340648651,0.027150636538863182,-0.40841373801231384,0.9998430609703064,0.4805392026901245,-0.00039795591146685183,-0.3935704827308655,0.999545156955719,0.486286461353302,-0.000535444647539407,-0.3936869204044342,0.9995630383491516,0.49172917008399963,-0.0001320347801083699,-0.3937634825706482,0.9995235800743103,0.4629020094871521,-0.0010571235325187445,-0.3917422890663147,0.9995045065879822,0.4575504660606384,-0.0017604547319933772,-0.391794353723526,0.9995006322860718,0.45281103253364563,-0.00203212583437562,-0.3919323682785034,0.999470055103302,0.49989283084869385,0.007746062241494656,-0.2659616768360138,0.9992709159851074,0.4490129351615906,0.004037655424326658,-0.258104145526886,0.999268114566803,0.48291903734207153,0.04811932146549225,-0.35721927881240845,0.9998729228973389,0.46328121423721313,0.048871107399463654,-0.3548479378223419,0.9998544454574585,0.5505872964859009,0.15503303706645966,-0.17255432903766632,0.9997298717498779,0.4084680676460266,0.16241493821144104,-0.15998642146587372,0.9995080232620239,0.5510106682777405,0.35143348574638367,-0.10952458530664444,0.9713553190231323,0.40584689378738403,0.36908671259880066,-0.09982458502054214,0.9569835662841797,0.5503692030906677,0.530164361000061,-0.2400115579366684,0.9035767912864685,0.415120005607605,0.5397247076034546,-0.21076014637947083,0.8903478980064392,0.5494232177734375,0.5880987048149109,-0.2844380736351013,0.838402509689331,0.4124893546104431,0.5938380360603333,-0.2486106902360916,0.8233267664909363,0.5400570631027222,0.5871415734291077,-0.3234882354736328,0.8540775775909424,0.4226453900337219,0.5897406935691833,-0.29434970021247864,0.8400077819824219,0.5373057126998901,0.5717104077339172,-0.25741130113601685,0.85971599817276,0.4261455535888672,0.5736778974533081,-0.23058417439460754,0.8440167903900146,0.514983057975769,0.5334123969078064,-0.010844612494111061,0.9981608986854553,0.44164782762527466,0.5372177958488464,0.011045113205909729,0.9974408745765686,0.5116539001464844,0.8235372304916382,-0.026175018399953842,0.6622684597969055,0.44648852944374084,0.8070400953292847,-0.001597413793206215,0.6038892269134521,0.5052034258842468,1.0542373657226562,0.18186093866825104,0.3908849060535431,0.46039268374443054,1.0096577405929565,0.184739351272583,0.3520943224430084,0.501389741897583,1.0865280628204346,0.19284313917160034,0.29739415645599365,0.4642297625541687,1.0712978839874268,0.19568617641925812,0.25034424662590027,0.5097202658653259,1.1420785188674927,0.04562678188085556,0.33003395795822144,0.45424917340278625,1.141348958015442,0.036547496914863586,0.3129063844680786
73,0.47250646352767944,0.015383081510663033,-0.37508425116539,0.999833881855011,0.4812793433666229,-0.01123791467398405,-0.35827603936195374,0.9995070099830627,0.4868048429489136,-0.010703844018280506,-0.3584130108356476,0.999531626701355,0.4921342134475708,-0.009643549099564552,-0.358481228351593,0.999488890171051,0.4648763835430145,-0.013064815662801266,-0.35750675201416016,0.9994617700576782,0.4597911536693573,-0.013882892206311226,-0.35754019021987915,0.9994565844535828,0.4551663398742676,-0.014154058881103992,-0.3576808273792267,0.9994210600852966,0.5005296468734741,0.00048506027087569237,-0.22644966840744019,0.9992149472236633,0.45089027285575867,-0.004965097643435001,-0.22405928373336792,0.999208390712738,0.4829942286014557,0.037980563938617706,-0.32288655638694763,0.9998612403869629,0.4644230306148529,0.03801862895488739,-0.32207804918289185,0.9998396635055542,0.5506200194358826,0.14855855703353882,-0.1362483650445938,0.9997401833534241,0.4089207947254181,0.15371930599212646,-0.1290086954832077,0.9995363354682922,0.5510226488113403,0.344341903924942,-0.08078712970018387,0.970960259437561,0.405830442905426,0.35937047004699707,-0.07123437523841858,0.957245409488678,0.5498780608177185,0.5235025882720947,-0.23237067461013794,0.906738817691803,0.41478589177131653,0.530475914478302,-0.19354325532913208,0.8941044211387634,0.548458456993103,0.5831025838851929,-0.28026947379112244,0.8447379469871521,0.4120131731033325,0.5855686664581299,-0.2335507571697235,0.8309071660041809,0.5385452508926392,0.5811180472373962,-0.3218171000480652,0.8594116568565369,0.4214543104171753,0.5812089443206787,-0.28099456429481506,0.8464758396148682,0.5357701182365417,0.5652923583984375,-0.2512728273868561,0.8639785051345825,0.424954354763031,0.5643823742866516,-0.21406541764736176,0.8493267297744751,0.516142725944519,0.530120313167572,-0.008809521794319153,0.9979661107063293,0.4416678547859192,0.5323156714439392,0.00901379156857729,0.9972829818725586,0.5119312405586243,0.8249858617782593,-0.031119782477617264,0.6770179867744446,0.4469752907752991,0.809822142124176,-0.016111431643366814,0.624022901058197,0.505538284778595,1.0400495529174805,0.15820905566215515,0.41419196128845215,0.46276894211769104,1.0186436176300049,0.15804141759872437,0.37244749069213867,0.5007615685462952,1.1056039333343506,0.16676339507102966,0.31124016642570496,0.4647160768508911,1.0900851488113403,0.16699300706386566,0.2579287588596344,0.5098206400871277,1.156432032585144,0.012760301120579243,0.34832242131233215,0.45547518134117126,1.1543596982955933,0.0011258245212957263,0.3281174302101135
74,0.47369444370269775,0.016263457015156746,-0.38475197553634644,0.9998074769973755,0.481927752494812,-0.011024320498108864,-0.36844438314437866,0.9994218349456787,0.48715102672576904,-0.010944814421236515,-0.36858585476875305,0.9994615316390991,0.49229496717453003,-0.010336180217564106,-0.36866647005081177,0.9994147419929504,0.4666610360145569,-0.012343596667051315,-0.36804908514022827,0.9993618726730347,0.46173179149627686,-0.0133139006793499,-0.3680880665779114,0.9993552565574646,0.457134872674942,-0.013783772476017475,-0.3682384490966797,0.9993082284927368,0.5005127191543579,-0.0012050975346937776,-0.23173834383487701,0.999119222164154,0.4523526430130005,-0.0049849338829517365,-0.23072263598442078,0.9990596175193787,0.48323699831962585,0.03815597668290138,-0.3298695981502533,0.9998366832733154,0.4660342335700989,0.03740565851330757,-0.3295409381389618,0.9998065233230591,0.5506238341331482,0.14357781410217285,-0.1348392218351364,0.9997448325157166,0.4091421067714691,0.1504572480916977,-0.1264522522687912,0.9995486736297607,0.549957275390625,0.33735620975494385,-0.06914221495389938,0.9695897698402405,0.4061092734336853,0.35807037353515625,-0.06508173048496246,0.9554798603057861,0.5481606125831604,0.5171201825141907,-0.2171475738286972,0.9077184200286865,0.41476210951805115,0.5250619649887085,-0.18779894709587097,0.8928180932998657,0.5474516749382019,0.5769434571266174,-0.2630194425582886,0.8480468988418579,0.4120475947856903,0.5820085406303406,-0.2273629605770111,0.8322429060935974,0.5377397537231445,0.5761014819145203,-0.30679866671562195,0.8620784878730774,0.4210059940814972,0.5769040584564209,-0.27437707781791687,0.8472064733505249,0.5346567034721375,0.5602749586105347,-0.23655100166797638,0.8655000925064087,0.4242999255657196,0.5597869753837585,-0.20830799639225006,0.8486274480819702,0.5168565511703491,0.5268862247467041,-0.007255374453961849,0.9976502656936646,0.4418630599975586,0.5292198061943054,0.007457275874912739,0.9969775080680847,0.5121291279792786,0.8239514231681824,-0.036181557923555374,0.6913192272186279,0.44844701886177063,0.8112094402313232,-0.02105202153325081,0.6441057920455933,0.5058647394180298,1.0332942008972168,0.18409104645252228,0.4358263313770294,0.46771636605262756,1.0202261209487915,0.16548742353916168,0.39549919962882996,0.5009724497795105,1.1004765033721924,0.1966131180524826,0.324934184551239,0.46636539697647095,1.092205286026001,0.17611955106258392,0.265312135219574,0.5099429488182068,1.1564031839370728,0.041905101388692856,0.3671456277370453,0.46295803785324097,1.1600682735443115,0.006259697023779154,0.3458821475505829
75,0.4736633896827698,0.015071295201778412,-0.39486798644065857,0.9997919201850891,0.4816302955150604,-0.011338104493916035,-0.3793586790561676,0.9993690252304077,0.4866887629032135,-0.011637253686785698,-0.3794982135295868,0.9994198083877563,0.49168121814727783,-0.011425885371863842,-0.37958744168281555,0.9993737936019897,0.4665159583091736,-0.011864125728607178,-0.3782980144023895,0.9992987513542175,0.4616537392139435,-0.012666026130318642,-0.37833553552627563,0.9992879629135132,0.4571629464626312,-0.013128918595612049,-0.3784818947315216,0.9992344379425049,0.4997779428958893,-0.002680625533685088,-0.24451056122779846,0.9990668296813965,0.45258334279060364,-0.005665302276611328,-0.23998919129371643,0.9989558458328247,0.4828808903694153,0.03580581396818161,-0.34043586254119873,0.999823272228241,0.46600666642189026,0.034973423928022385,-0.3391112983226776,0.9997846484184265,0.5506166815757751,0.13982519507408142,-0.14903675019741058,0.9997532367706299,0.4092911183834076,0.1455368548631668,-0.13305190205574036,0.9995675086975098,0.5491569638252258,0.3319012224674225,-0.08812380582094193,0.9687334299087524,0.4064159393310547,0.3564299941062927,-0.0678916946053505,0.9536511898040771,0.5465079545974731,0.5127779841423035,-0.23174938559532166,0.9080024361610413,0.4145258963108063,0.525733470916748,-0.18696363270282745,0.891669750213623,0.5463029742240906,0.5748414397239685,-0.27732938528060913,0.8498974442481995,0.41204845905303955,0.5831108093261719,-0.22622135281562805,0.8334497809410095,0.5363121628761292,0.5736830830574036,-0.3187941014766693,0.863368034362793,0.42015013098716736,0.5777435898780823,-0.2735787034034729,0.8478526473045349,0.5326759219169617,0.5585665702819824,-0.250387579202652,0.8659607172012329,0.4231055676937103,0.5603637099266052,-0.20776182413101196,0.8481491804122925,0.516947329044342,0.5225059986114502,-0.007201971020549536,0.9973998069763184,0.442249596118927,0.5239146947860718,0.00739628029987216,0.996742308139801,0.511770486831665,0.8235155344009399,-0.039332710206508636,0.7015926837921143,0.4511803984642029,0.8120898604393005,-0.020791996270418167,0.6610382795333862,0.5059725642204285,1.0296366214752197,0.16755910217761993,0.45379638671875,0.47065842151641846,1.0222256183624268,0.15663442015647888,0.4143446981906891,0.5013124942779541,1.061668872833252,0.17838294804096222,0.3358164429664612,0.47116127610206604,1.0955936908721924,0.16622965037822723,0.2711740732192993,0.5108118653297424,1.158477544784546,0.021173158660531044,0.38296061754226685,0.4687740206718445,1.1651041507720947,-0.0026024875696748495,0.36069709062576294
76,0.47405436635017395,0.01674870029091835,-0.4236365258693695,0.9997732043266296,0.48166996240615845,-0.01046416349709034,-0.40789416432380676,0.9993067383766174,0.48668497800827026,-0.011264005675911903,-0.4080377519130707,0.9993709325790405,0.4916565716266632,-0.011490007862448692,-0.40813687443733215,0.9993299245834351,0.4674128293991089,-0.010662098415195942,-0.4071950316429138,0.9992184042930603,0.4628234803676605,-0.011733935214579105,-0.4072549045085907,0.9992008209228516,0.4585453271865845,-0.012424794025719166,-0.407404363155365,0.9991404414176941,0.49964645504951477,-0.003354472341015935,-0.2592439651489258,0.9989994764328003,0.4539244771003723,-0.006071706302464008,-0.2574036419391632,0.9987911581993103,0.4828934967517853,0.03626492992043495,-0.36321163177490234,0.9998046159744263,0.4668515920639038,0.03531529754400253,-0.36276906728744507,0.9997517466545105,0.5503731369972229,0.1366630345582962,-0.15903536975383759,0.9997605681419373,0.4098063111305237,0.14363019168376923,-0.1498718410730362,0.9995735883712769,0.5482718348503113,0.3298196792602539,-0.10345734655857086,0.9687489867210388,0.4070715308189392,0.3575015664100647,-0.08141027390956879,0.9521927833557129,0.5446159243583679,0.511833131313324,-0.24330450594425201,0.9104102849960327,0.414590060710907,0.5250838994979858,-0.19746163487434387,0.8902422785758972,0.5442304611206055,0.5724568963050842,-0.2909891903400421,0.8538451790809631,0.41224196553230286,0.5814480781555176,-0.23692502081394196,0.8335493803024292,0.5334999561309814,0.5704858303070068,-0.33816465735435486,0.8666235208511353,0.4201650619506836,0.5758384466171265,-0.28428739309310913,0.8475594520568848,0.5291672945022583,0.5565516948699951,-0.2641054391860962,0.8682419061660767,0.4231726825237274,0.5589460730552673,-0.21827413141727448,0.8468722105026245,0.5167737603187561,0.5191890001296997,-0.00702301599085331,0.9971747994422913,0.44322437047958374,0.5201725959777832,0.007207427639514208,0.9965682625770569,0.5087643265724182,0.8164850473403931,-0.03508102521300316,0.7063659429550171,0.45417219400405884,0.8103924989700317,-0.025068599730730057,0.6728547811508179,0.5062252283096313,1.0275094509124756,0.1734163612127304,0.4662860631942749,0.4742084741592407,1.0229945182800293,0.1538911908864975,0.42823824286460876,0.501353919506073,1.0375940799713135,0.18449090421199799,0.3424435555934906,0.474399596452713,1.0915684700012207,0.16353486478328705,0.27301183342933655,0.510620653629303,1.1502350568771362,0.02365007996559143,0.39554449915885925,0.4745784103870392,1.1633836030960083,-0.012527435086667538,0.37181657552719116
77,0.47465503215789795,0.011367464438080788,-0.41778674721717834,0.9997243881225586,0.4816620647907257,-0.013144120573997498,-0.39996975660324097,0.999164342880249,0.48639795184135437,-0.013837677426636219,-0.40008744597435,0.9992570877075195,0.49081066250801086,-0.014059247449040413,-0.40019646286964417,0.9992148876190186,0.46981531381607056,-0.012528244405984879,-0.3994005024433136,0.9990684390068054,0.46642738580703735,-0.013161258772015572,-0.3994465172290802,0.9990606904029846,0.46319785714149475,-0.013399639166891575,-0.3996639847755432,0.9989776611328125,0.49701765179634094,-0.004787270911037922,-0.2504417300224304,0.9988644123077393,0.4598056972026825,-0.0061056651175022125,-0.25027593970298767,0.9986116886138916,0.48278242349624634,0.02987055294215679,-0.35835784673690796,0.999765932559967,0.4691247045993805,0.02989872172474861,-0.3584654629230499,0.9996948838233948,0.5486487746238708,0.13168150186538696,-0.16637495160102844,0.999747633934021,0.414152592420578,0.13872434198856354,-0.12584929168224335,0.9995525479316711,0.5458313822746277,0.33046066761016846,-0.11857323348522186,0.9684975147247314,0.4088144302368164,0.35593533515930176,-0.07381124794483185,0.932735025882721,0.5363561511039734,0.5153673887252808,-0.2444610893726349,0.9109816551208496,0.4171752631664276,0.5235189199447632,-0.1907927244901657,0.8585626482963562,0.5322344303131104,0.5739250183105469,-0.2918080687522888,0.8547165393829346,0.413697212934494,0.5776424407958984,-0.22644144296646118,0.8020065426826477,0.5137612223625183,0.5722803473472595,-0.3382194936275482,0.8665714263916016,0.42157939076423645,0.5709894299507141,-0.27419716119766235,0.816058337688446,0.508301854133606,0.558462381362915,-0.26541075110435486,0.8675695657730103,0.42550691962242126,0.5545581579208374,-0.2118295282125473,0.8151364922523499,0.5021719336509705,0.5127685070037842,-0.01281704381108284,0.9968383312225342,0.4565446674823761,0.5144354701042175,0.01311655156314373,0.9963815808296204,0.493747740983963,0.8082578182220459,-0.03142458572983742,0.7214924693107605,0.46969732642173767,0.8092146515846252,-0.015507608652114868,0.6740087866783142,0.4968119263648987,1.0278832912445068,0.12335415929555893,0.4781138300895691,0.4853793978691101,1.0302107334136963,0.16093699634075165,0.4487510621547699,0.4903436005115509,1.0899412631988525,0.12833568453788757,0.3687477707862854,0.4827403128147125,1.1027413606643677,0.1665818989276886,0.3013531267642975,0.5024194121360779,1.1452996730804443,-0.024788523092865944,0.40709254145622253,0.47688305377960205,1.1534819602966309,-0.0005992348887957633,0.38980838656425476
78,0.47594892978668213,0.004679442849010229,-0.44782790541648865,0.9996718168258667,0.48216521739959717,-0.018473897129297256,-0.42718586325645447,0.9989884495735168,0.48659294843673706,-0.018603669479489326,-0.4273301959037781,0.9991175532341003,0.49088436365127563,-0.01822633482515812,-0.42745181918144226,0.9990810751914978,0.4711219072341919,-0.0182183850556612,-0.4272831976413727,0.9988676905632019,0.46766623854637146,-0.01872512698173523,-0.4273602366447449,0.9988572597503662,0.46429571509361267,-0.018901053816080093,-0.4275556802749634,0.9987423419952393,0.4969947040081024,-0.006164951715618372,-0.26775744557380676,0.9986697435379028,0.45989805459976196,-0.010257025249302387,-0.2714765667915344,0.9982563853263855,0.4830900728702545,0.02351275272667408,-0.38629502058029175,0.9997159838676453,0.4707166850566864,0.02315055951476097,-0.3871985077857971,0.9996126890182495,0.5478741526603699,0.12946534156799316,-0.1757773756980896,0.9997416138648987,0.41449496150016785,0.1360640674829483,-0.13427750766277313,0.999526858329773,0.5452024340629578,0.33098357915878296,-0.13118711113929749,0.9686567783355713,0.40911865234375,0.35396552085876465,-0.08620129525661469,0.9279069900512695,0.5370732545852661,0.5140233635902405,-0.2614917755126953,0.9124384522438049,0.41766437888145447,0.5183768272399902,-0.19480042159557343,0.8500717878341675,0.53423011302948,0.5719221234321594,-0.30983766913414,0.8561885356903076,0.41407978534698486,0.5737898349761963,-0.23607055842876434,0.7933698892593384,0.5184926390647888,0.5701422095298767,-0.35191717743873596,0.8675481081008911,0.42187806963920593,0.5670180320739746,-0.28915756940841675,0.8074928522109985,0.5132136940956116,0.5565974116325378,-0.2802753150463104,0.8676872849464417,0.42584484815597534,0.5499112010002136,-0.21963819861412048,0.8052837252616882,0.5042899250984192,0.5143606066703796,-0.010897612199187279,0.9965615272521973,0.45518743991851807,0.5165387392044067,0.011177271604537964,0.996173620223999,0.4951094090938568,0.8076373934745789,-0.030653847381472588,0.7210468053817749,0.46880823373794556,0.8095387816429138,-0.014582817442715168,0.6765663027763367,0.4967688322067261,1.0276745557785034,0.1560029834508896,0.4846002757549286,0.48188626766204834,1.061469554901123,0.1560024619102478,0.45992109179496765,0.49226635694503784,1.0941613912582397,0.16412557661533356,0.37959447503089905,0.48239514231681824,1.102250576019287,0.16318032145500183,0.3079468607902527,0.5028111338615417,1.1421746015548706,0.004170109052211046,0.41599950194358826,0.4806714355945587,1.1575413942337036,-0.016841500997543335,0.39999300241470337
79,0.4744032919406891,0.006861516274511814,-0.4043286442756653,0.9996519684791565,0.47946131229400635,-0.01730334199965,-0.38648101687431335,0.998925507068634,0.4831772744655609,-0.01787898689508438,-0.3865888714790344,0.9990667700767517,0.4868536591529846,-0.018146798014640808,-0.3866870105266571,0.9990300536155701,0.47039490938186646,-0.016739554703235626,-0.38437172770500183,0.9988055229187012,0.4674830138683319,-0.017281660810112953,-0.38441771268844604,0.99880051612854,0.46365445852279663,-0.01754985749721527,-0.38464853167533875,0.9986792206764221,0.49261221289634705,-0.007182342000305653,-0.24037207663059235,0.9986168742179871,0.4593784511089325,-0.009706664830446243,-0.2338278740644455,0.9981897473335266,0.48086726665496826,0.025150110945105553,-0.34689316153526306,0.9996970295906067,0.47038018703460693,0.026039209216833115,-0.3451344668865204,0.999584972858429,0.5466362833976746,0.12756651639938354,-0.1634264588356018,0.9997345209121704,0.4161238968372345,0.13381868600845337,-0.1067838966846466,0.9995318055152893,0.5425026416778564,0.32508420944213867,-0.12349093705415726,0.9689081907272339,0.40925365686416626,0.3465740978717804,-0.05356287956237793,0.9154289960861206,0.5360241532325745,0.5081940293312073,-0.24907563626766205,0.9147289395332336,0.41785115003585815,0.5084102749824524,-0.1762387752532959,0.8380482196807861,0.5339236855506897,0.5666971206665039,-0.2955801784992218,0.8596431612968445,0.4142356812953949,0.5645328760147095,-0.2120639830827713,0.7816734910011292,0.5187222361564636,0.564182698726654,-0.3344351351261139,0.8701965808868408,0.4219113290309906,0.556849479675293,-0.26172885298728943,0.7956663370132446,0.5130208134651184,0.5502532124519348,-0.26636433601379395,0.869801938533783,0.4259810745716095,0.5394241213798523,-0.19833692908287048,0.7922426462173462,0.5002941489219666,0.5074034333229065,-0.01403206679970026,0.9963141083717346,0.4581701159477234,0.5091331005096436,0.014324354939162731,0.9960762858390808,0.48964133858680725,0.8037149310112,-0.033008165657520294,0.7360865473747253,0.47205260396003723,0.8078328967094421,-0.010025841183960438,0.6846596598625183,0.4905918836593628,1.0480235815048218,0.11665920913219452,0.5005730390548706,0.48076316714286804,1.0616035461425781,0.14909628033638,0.48386600613594055,0.48746684193611145,1.0963279008865356,0.12130285799503326,0.40528950095176697,0.4830349087715149,1.1008551120758057,0.15390391647815704,0.3362862765789032,0.5000860691070557,1.138931393623352,-0.0323496013879776,0.431861937046051,0.4789915680885315,1.1534457206726074,-0.014455651864409447,0.4219057559967041
